row ID,row m/z,row retention time,blank.mzXML Peak area,33.mzXML Peak area,17.mzXML Peak area,31.mzXML Peak area,28.mzXML Peak area,08.mzXML Peak area,26.mzXML Peak area,32.mzXML Peak area,12.mzXML Peak area,15.mzXML Peak area,25.mzXML Peak area,11.mzXML Peak area,24.mzXML Peak area,20.mzXML Peak area,21.mzXML Peak area,19.mzXML Peak area,27.mzXML Peak area,16.mzXML Peak area,13.mzXML Peak area,30.mzXML Peak area,23.mzXML Peak area,01.mzXML Peak area,10.mzXML Peak area,35.mzXML Peak area,18.mzXML Peak area,14.mzXML Peak area,22.mzXML Peak area,36.mzXML Peak area,02.mzXML Peak area,07.mzXML Peak area,09.mzXML Peak area,03.mzXML Peak area,34.mzXML Peak area,29.mzXML Peak area,04.mzXML Peak area,05.mzXML Peak area,06.mzXML Peak area,
2460,386.9871481034339,1.0293122222222222,0,0,0,0,0,0,1.454038869316702E7,0,0,1.5951273624003924E7,1.025770142105275E7,0,0,1.255759207163674E7,1.0317846078156242E7,1.504788795182812E7,6325350.233086921,0,9567719.072092762,0,0,1.9006531081921875E7,0,0,0,8493725.079122072,0,0,2.4280347499331042E7,0,0,1.217777987248829E7,0,0,2.373479721770799E7,1.5632649851492185E7,1.6439044279707061E7,
2461,711.189726357583,10.32809166666667,0,0,0,0,0,0,1.877344910381257E7,0,8585998.678625036,0,8486196.251292944,4.4350880079265855E7,7.276960478938285E7,0,1203805.2876289114,969008.2844257733,7342073.30552734,0,0,580814.1681406222,0,9031445.17207224,4.105865203164078E7,5.650821740374988E7,0,0,7.897236548477718E7,1.383959017573435E7,517675.5569394562,0,0,0,6285902.627966779,5415697.187647461,0,3.0172784769527566E7,0,
2462,745.1737439024256,8.905388888888888,0,0,0,0,0,0,1.3752040964875078E7,0,0,0,1.2959076412622014E7,0,0,0,0,0,4781977.87198049,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2463,371.00965778425325,1.0276244444444442,0,0,0,0,0,0,1.3387539728536155E7,0,0,1.3766080848175794E7,9620988.130025405,0,0,1.1370339982652364E7,9112335.919199212,1.2692860536415035E7,6324834.162813483,0,8746933.198119128,0,0,2.0659767274906248E7,0,0,0,8580260.021169925,0,0,2.4594346174787097E7,0,0,1.6217360182119152E7,0,0,2.515661493359374E7,1.738792137531249E7,1.6373509486974638E7,
2464,374.0759286960561,5.202174074074074,0,0,0,0,0,0,1.6907567959108412E7,0,0,0,1.425765524579394E7,0,0,0,0,0,2.1061701455687493E7,0,0,0,0,0,0,0,430538.71173144656,0,0,0,0,1080111.21011914,3020285.9445195263,0,0,0,9592397.653832044,4158231.48644433,1.7112437863332074E7,
2465,515.1890188596044,8.189025694444444,0,0,0,0,0,0,1.2029207628396513E7,2050323.8595234382,1.1619541976020463E7,1.4305162524894591E7,5.4794159696267605E7,1.937495055324399E7,8.378565688293868E7,5336869.43805572,6102254.057855452,1.1796579364792947E7,7.014153451367961E7,0,1.465204494669134E7,3572194.0433135177,1.3080938189246719E8,0,8493115.62144927,1.602388748126782E8,0,9749893.239531284,1.0238472258509938E8,1.6786868801526165E8,8321951.049734398,0,0,5784395.496283181,1.158698523052892E8,5147229.387180671,0,0,2352284.881814446,
2466,273.0758254650044,6.563805,0,0,0,0,0,0,1.3684389970828135E7,0,0,1.51417209106172E7,1.9037335784015555E7,0,6.86858870459141E7,0,0,0,1.1599435033074262E7,0,1009515.2873691432,0,6.736403559574196E7,0,0,0,0,2698348.506824221,0,1.345074577411875E8,0,0,0,0,6.927230146236713E7,0,0,0,0,
2467,273.07579754039347,7.015325,0,0,0,0,0,0,3.298697262653125E7,0,0,1.1036432294968754E7,3.0378772375437472E7,0,8.198473520806254E7,0,0,0,7366568.3709375,0,0,0,0,0,0,9.206004589450003E7,0,0,1.3454153689737505E8,0,0,0,0,0,0,0,2.2974220865226585E7,1.093296768512498E7,7.6294486469047E7,
2468,445.20470630970635,10.196594444444445,0,0,0,0,0,0,1.3371352167680604E7,0,0,4.372512729593749E7,7239747.187023439,0,0,0,0,0,7464082.969934598,0,6.980548592975678E7,0,0,2.2664223579003777E7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2469,361.08951477303305,6.257554901960784,0,0,0,0,0,0,1.3780107243849624E7,0,0,0,5369594.318427744,0,5285848.030400386,4554317.800155278,5040274.333269526,0,2976804.533202144,438974.78079101455,0,5516941.047500008,0,1.2027682940832034E7,0,5716455.996317374,878095.835496097,0,1117742.6923945274,0,0,1137280.5910292945,3145279.8293164084,1762940.5538857502,0,0,1.2534408567599598E7,0,1.9741995241464805E7,
2470,551.1396852939877,8.233813333333334,0,0,0,0,0,0,1.0918283052109364E7,0,0,0,3.265645537194536E7,0,0,0,0,0,5.8165033281163886E7,0,2621032.7884170027,0,0,0,0,0,0,0,0,2458817.4020830006,0,0,0,0,0,0,0,0,0,
2471,619.1633668743649,6.5187888888888885,0,0,0,0,0,0,8900313.967951186,0,0,0,1.4555838206283147E7,0,0,0,0,0,8515917.91118071,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2472,573.14293064309,3.6132166666666667,0,0,0,0,0,0,1.1740087408446288E7,0,0,0,0,0,0,0,0,9071079.069441406,0,0,4425862.524608398,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2473,565.1552596398868,9.37345,0,0,0,0,0,0,1.2628289228167955E7,0,0,8076633.975539051,9633913.366230482,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3675893.006075196,0,8081635.82856644,4.077494401421877E7,0,0,3.372564074524997E7,0,0,0,0,0,
2474,535.1445923751396,8.984695833333333,0,0,0,0,0,0,9194233.706859417,0,0,3116603.093042954,0,0,0,0,0,0,0,0,2345166.9252578355,0,0,0,0,0,0,0,0,0,1523467.0552519558,0,0,0,0,0,0,0,0,
2475,559.1094062652882,5.24183,0,0,0,0,0,0,7347718.88315237,0,0,0,7456507.99810938,0,0,0,0,0,1.0917753175456041E7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3746640.747789057,0,8722950.187003944,
2476,408.18003282774345,6.3711722222222225,0,0,0,0,0,0,8368641.888765633,0,0,0,8927325.556007823,0,0,0,0,0,2332885.2892460967,1553860.054082029,0,0,0,9033850.496183606,0,0,2414073.851193355,0,0,0,0,0,0,5904227.66290233,6055312.693265621,1033810.0269746098,0,0,0,
2477,953.6166136730765,18.142611111111105,0,0,0,0,0,0,4185415.239531331,0,1.170328318148415E7,4892475.005546804,5239572.64246093,1.810727497968722E7,2085228.2895312286,0,0,0,1.0038248215781314E7,0,0,4339884.316171805,7204723.694609254,0,0,7403682.965390741,0,0,0,5595921.856562404,0,1.3408096426874742E7,8784174.595234508,0,7568293.292187362,2970986.265625098,0,0,0,
2478,253.14109929618272,9.2612625,0,0,0,0,0,0,8133324.106115224,0,0,0,2.2414417625443276E7,0,0,0,0,0,2170756.960667964,0,0,0,0,0,0,0,0,0,0,0,7798771.805872058,0,0,0,0,0,0,0,0,
2479,401.15948057159466,6.96109347826087,0,0,0,0,0,0,3340749.0576015715,418569.14302343567,0,0,7518879.57194724,2637291.284523441,840374.8988847656,611238.4155761721,584044.6775957034,857002.3434023452,6103075.415944311,0,542899.6947001953,843308.3196640615,1168627.0914189466,0,2951335.219617198,0,0,0,1068553.7699375052,937489.1532304713,2887254.363725586,1059324.3765566398,1279248.1923105484,3105394.012322271,0,1006911.7420810546,6179792.796546886,1758715.7879921866,3.3139413070273343E7,
2480,375.0688202359015,6.2064590909090915,0,0,0,0,0,0,8614062.004404306,0,0,0,9251753.80770311,0,0,0,0,0,2.4738020677288115E7,0,0,1024556.9109052758,0,0,0,0,0,0,0,0,0,766507.51195801,1608886.7639990246,0,403107.8933515637,984073.8693193351,6473990.458372057,2653156.3222148437,1.4715457817388617E7,
2481,857.2474695563875,9.462455555555556,0,0,0,0,0,0,8236646.543989341,0,0,0,1.2737262519082116E7,0,0,0,0,0,1.5018931774908172E7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2482,616.5296418429598,17.839875,0,0,0,0,0,0,7193847.794453112,0,0,3196961.4849219215,0,0,0,0,4617960.150488217,2365858.6419140873,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2483,689.2077620655072,10.327,0,0,0,0,0,0,8031376.47297658,0,0,0,2138364.11772266,2.1105884927910265E7,3.570933778919335E7,0,0,489536.0967607412,1762087.3430312485,0,0,0,0,2581098.530057613,1.9472023468316488E7,2.4088331020546794E7,0,0,3.6804105058011696E7,0,0,0,0,0,0,0,0,6911034.433740288,0,
2484,545.1636423054033,7.597759259259259,0,0,0,0,0,0,7364731.941791006,0,0,0,9515936.284818353,0,3318147.500108401,0,0,0,8620640.84625781,0,0,539851.485921874,8309918.3469609395,0,0,0,0,0,954448.5175976508,0,0,0,0,0,0,4154498.2734296867,0,3354220.790468752,0,
2485,593.1863848200813,8.902954166666667,0,0,0,0,0,0,5950473.680442424,657137.5100712901,0,8598510.490605485,1.1210927568324156E7,0,0,1.1238098243999965E7,9122561.833869198,2.89985517982343E7,8327529.174554724,1356197.0360156314,9551572.878543047,0,0,0,0,6322072.647693328,0,1.0471361575093795E7,0,4323370.336812494,9.567468207521886E7,0,0,6.080780234520707E7,4938402.280134781,0,0,0,0,
2486,561.1396659621269,8.91077,0,0,0,0,0,0,7525620.604244186,0,0,0,8185129.51163864,0,0,0,0,0,2776366.809341808,0,0,0,0,0,0,785593.8986884769,0,0,0,0,0,0,0,0,392579.5493710946,0,0,0,0,
2487,480.2229399252168,6.9719772727272735,0,0,0,0,0,0,6580419.150151357,0,4763079.724782245,0,6595827.560439455,4255987.788657228,1.161760513979689E7,0,0,0,3922067.4900087896,0,0,0,7178302.591123041,0,3033366.4385585883,8289007.596558617,0,0,1.1438650052164081E7,7544204.277640639,0,0,0,0,0,0,0,0,0,
2488,197.0057758501324,0.8740925925925925,0,0,0,0,0,0,5843966.244066409,0,0,1.1238384412570324E7,3867934.3244999982,0,0,0,0,0,0,0,4894619.993,0,0,1.7178056500968747E7,0,0,0,0,0,0,0,0,0,9188236.486624999,0,0,3.267294517015624E7,1.7203257757504866E7,1.684038962006252E7,
2489,549.1608115456531,9.934936666666667,0,0,0,0,0,0,6853439.273361344,0,0,3.3119734994275343E7,4274955.590130854,0,0,0,0,0,2969753.3477695324,0,2.883398019339456E7,468496.8376015588,0,0,0,0,0,2.1827389155203935E7,0,0,1.1180398671750043E7,0,0,8815504.780294923,0,603380.7403144493,0,0,0,
2490,615.1684733112211,8.914664444444444,0,0,0,0,0,0,8070904.667514682,0,0,1.2833377789599622E7,1.1478857631187458E7,0,0,9715828.74602925,7619934.810082089,2.645831208823429E7,7997408.517840855,0,1.437110546016411E7,0,809718.4330234394,0,0,4565141.29682811,0,1.2485484349601608E7,0,1550807.1394648314,7.98290425999025E7,0,0,6.103366214745513E7,615115.3018203137,0,0,0,0,
2491,883.2291188999153,9.590265277777778,0,0,0,0,0,0,7981044.122576137,0,0,0,7114645.780632819,0,1.361586889308321E8,0,0,0,3356464.125685542,0,0,0,1.527112517166326E8,0,0,3.031587383843365E8,0,0,2.1510195859993708E8,1.9924537012842816E8,0,0,0,0,2.0816353237657025E8,0,3.950736439806457E7,5.624307369157972E7,1.5670953835008562E8,
2492,907.2264791104591,8.304583333333333,0,0,0,0,0,0,6630261.945123046,0,0,0,5833973.95131345,0,0,0,0,0,3224047.2907001856,0,0,0,0,0,0,5.08432316897504E7,0,0,0,7506234.488808552,0,0,0,0,1.718981010910947E7,0,0,0,0,
2493,561.1582338256859,7.456093589743589,0,0,0,0,0,0,5924731.2241963,0,0,0,1.5635100563773494E7,0,4783725.059124999,0,0,0,3.0224072901718844E7,0,0,0,1.134963860221091E7,554337.7244355435,0,1.816769415960936E7,0,0,5846355.125572273,8774748.331648432,0,0,0,0,9010519.777695347,0,1.6932511361796908E7,1.8542003091367267E7,2411837.0498554735,
2494,907.2248780465543,7.359443333333333,0,0,0,0,0,0,5946817.581499026,0,0,0,0,0,1.0345297703972662E7,0,0,0,0,0,0,0,1.0220676271921866E7,0,0,8932022.917054698,0,0,1.4082704227839848E7,4308276.317703137,0,0,0,0,8399876.078269523,0,7.329892806656261E7,1.0959995614087531E8,1.8592801588037494E8,
2495,425.10559721681574,6.4143884615384605,0,0,0,0,0,0,5082424.45288475,0,8604283.309783213,0,7430980.567857425,9067020.619703123,0,908036.4278251951,0,753458.4321298823,1.250350235623146E7,0,2398548.200061516,459416.2763164056,0,0,7073257.287763664,0,0,0,0,0,0,0,0,292643.2428164058,0,0,371769.67302246107,734029.8092109376,0,
2496,419.0380406182012,6.304493333333334,0,0,0,0,0,0,4978387.084856435,0,0,0,2.5440406441005807E7,0,0,0,0,0,1.748718526356343E7,0,0,2477199.9896796863,0,0,0,0,0,0,0,0,0,0,0,0,0,4293049.035773435,0,0,0,
2497,723.1922670003158,8.8967125,0,0,0,0,0,0,5799240.324061555,0,0,0,5934331.885744114,0,0,0,0,0,2086243.6392568473,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1121480.5247949213,0,0,0,0,
2498,905.2113480064999,10.772825000000001,0,0,0,0,0,0,7496833.99465234,0,0,0,3144940.106222662,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2499,865.2183961436906,10.865190000000002,0,0,0,0,0,0,7860173.3717597695,0,0,715664.8707451152,1676852.6299990264,0,0,0,0,0,0,0,0,0,0,0,0,2691265.642421878,0,0,595129.8701767604,0,0,0,0,0,0,0,0,0,0,
2500,573.1217048901282,8.251455555555557,0,0,0,0,0,0,5235109.857011729,0,0,0,1.2342755997697303E7,0,0,0,0,0,2.237039579295697E7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2501,571.2361661088884,6.523285714285715,0,0,0,0,0,0,4643069.796570312,0,0,0,6927476.437741224,0,0,0,0,0,8208744.648501897,0,0,0,0,0,0,958420.2166005837,0,0,0,641263.303205077,0,0,0,169067.6939570335,1143461.3597402351,0,0,0,0,
2502,385.1646907994455,6.931712962962963,0,0,0,0,0,0,4737084.487235357,0,0,0,4715449.108146471,0,0,0,297951.09153808845,411162.85793554754,3275190.4669433367,0,0,0,0,0,0,0,0,0,0,0,1280224.421746092,0,0,1550856.9656914072,0,0,6151439.090218767,0,2.534820976037981E7,
2503,593.1501347820888,7.894321874999999,0,0,0,0,0,0,1.989959226730664E7,0,0,1.796052393004491E7,2.5419333835824214E7,0,0,3.2817860968855456E7,8839548.628265614,2.6563475775863286E7,1.1023365612503907E7,1.1209727605687495E7,2.29244582561406E7,6879669.656992187,0,0,0,0,6783031.872812512,1.2610577225005865E7,0,0,5.197774078246971E7,0,0,3.6767044357742205E7,0,0,2055491.447597662,1784100.9912373023,0,
2504,273.07593104211975,4.985811111111111,0,0,0,0,0,0,6504889.102914071,0,0,0,1510028.099531254,0,5987541.367486333,0,0,0,695245.621236329,0,1117393.9040507814,0,0,0,0,5792825.437648453,0,1.1919082909179691E7,5071999.473382812,0,0,0,0,0,2.1482557398273434E7,0,0,0,0,
2505,753.1608724593157,5.218325,0,0,0,0,0,0,6253074.64694922,0,0,0,5973559.816520499,0,0,0,0,0,6675827.730316419,0,0,0,0,0,0,0,0,0,0,0,0,544092.9750537102,1177422.3907060542,0,0,0,3265361.382103518,1472761.6919042945,3806365.882009781,
2506,865.218663417553,9.3965125,0,0,0,0,0,0,1.1250092732703138E7,0,0,1748954.11818749,0,0,0,0,0,0,937453.3456552741,0,0,0,2936706.988534182,0,0,1.0988767469351556E7,0,0,2040428.95015722,4605072.085773403,0,0,0,0,4156787.8984511727,0,0,0,0,
2507,161.0920126703663,0.6344988095238094,0,0,0,0,0,0,3493207.819494141,0,2.1035578011398432E8,0,4134861.421960938,2.9326425126040626E8,1356671.7286015619,2059201.0950097647,2523743.3494580067,2748083.701319334,5445499.894132812,0,0,0,0,2046249.6610468766,2.4685119443774232E8,2078020.8770429702,1384266.0983437493,0,3303945.1325312494,0,0,0,0,0,0,0,0,0,0,
2508,393.0585570366345,6.2180333333333335,0,0,0,0,0,0,3280779.301835945,0,0,0,5686370.74716014,0,0,0,0,0,1.2217210784438498E7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2906146.858840813,997048.6713378894,5822729.613433564,
2509,728.1706318451173,5.21325,0,0,0,0,0,0,3106073.77450588,0,0,0,4081873.130666017,0,0,0,0,0,7293929.604214823,0,0,0,0,0,0,0,0,0,0,0,0,0,214910.40984179598,0,0,0,0,0,4140484.4252461074,
2510,401.159278873018,7.647358333333332,0,0,0,0,0,0,4621293.132015623,0,0,0,5399103.8681562515,0,1366797.534785156,0,0,0,4463627.469648432,0,0,0,1259165.1237558618,0,0,1198352.1958808592,0,1202832.4591914068,0,1411226.3568222616,0,0,0,0,0,0,872289.5848124987,561079.1913242178,0,
2511,435.12890831860807,8.334575,0,0,0,0,0,0,2.057241365289061E7,0,0,0,3.643647254065622E7,0,0,0,0,0,6372553.869445302,0,0,0,0,0,0,1.5896114114437489E7,0,0,0,0,0,0,0,0,0,0,0,0,0,
2512,907.2262562599539,6.956772222222223,0,0,0,0,0,0,4343024.997963864,0,0,0,4690831.69776952,0,0,0,0,0,3149367.670992172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.470112080537506E7,3.772402638643743E7,7.087114966632041E7,
2513,587.1371239464331,9.37347380952381,0,0,0,0,0,0,5361545.8461464755,0,0,5600284.018921872,4161368.7650820357,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1948524.9930302699,0,2895702.8690625094,1.369900912596483E7,0,0,1.0861642876218744E7,0,0,0,0,0,
2514,435.1288759480671,8.906455555555555,0,0,0,0,0,0,1.6223391680828141E7,0,0,0,1.791560945260939E7,0,0,0,0,0,7420718.333257828,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2515,335.2580645289695,14.885158695652175,0,0,0,0,0,0,3412362.1811445556,4195954.40898046,5660605.527529253,8399422.55745703,2598173.4399189292,6241059.51935942,0,7495611.586230476,6030173.124351626,5432818.132017594,0,3052443.4574921997,5486518.096240241,0,2030305.2802109367,0,5985303.684007847,1678601.621427741,5108626.579605476,2816834.823041009,2043781.843173825,0,1.2782435580117177E7,3554110.3529003635,4134697.3303007386,1.592603985075389E7,3321426.437855457,0,0,0,3330646.2748398455,
2516,399.12638872841296,1.1754537037037036,0,0,0,0,0,0,3131873.8694531242,2.0614196417855494E7,1.894006541990938E8,0,3929231.844812498,0,1.1642442941718735E7,0,0,0,6941730.205812495,7114055.428636725,0,0,3.755739611337504E7,1359223.6588046858,0,0,1391358.3364765625,2039699.4815937527,3.567657915687502E7,2.7587039168624986E7,0,0,0,1.7617315579867177E7,6321410.37493749,0,3824017.9696406233,5714250.390359366,5131411.593343747,
2517,359.07391824850794,6.115015,0,0,0,0,0,0,5278584.47725001,0,0,0,4538293.337591795,0,0,3422639.1952675628,5167399.456953138,9966007.301781252,2756886.9371328074,0,0,0,0,1.0749542958319329E7,0,0,0,380516.7759882837,0,0,0,0,7048002.918490221,0,0,0,0,2513791.7392695327,0,
2518,393.0791551813658,3.695866666666666,0,0,0,0,0,0,7214074.676343753,0,0,0,0,0,0,0,0,0,0,0,0,952616.8703544919,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0902153822943356E7,0,0,
2519,383.1449503264201,0.8773633333333333,0,0,0,0,0,0,1588543.3408105476,0,0,0,790529.1860253896,0,0,0,0,0,4410977.572966801,0,0,2501528.687320311,0,0,571430.2512636717,0,0,0,0,0,0,1240298.2743554672,0,0,0,2073317.6024824213,1.924245726869921E7,8268165.40383593,4707819.835833011,
2520,333.22753474858,15.99429375,0,0,0,0,0,0,2799195.1459667333,1558985.048917986,3211146.0079375408,8808660.418195428,1716240.395628896,3508207.367683616,0,6291157.59317188,6146366.170275351,4756117.1203594105,0,1660476.2089882772,6638664.250992155,0,0,0,2958828.646658177,0,2400782.0572187435,3987728.61523238,0,0,7179689.876330908,0,0,8110513.795619233,0,0,0,0,0,
2521,561.193998051837,7.566716666666666,0,0,0,0,0,0,3730567.429367186,3669060.7084101615,0,1771676.7875605447,3084837.3665078157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2522,435.1287409758519,7.631610416666666,0,0,0,0,0,0,1.2984707379156256E7,0,0,0,0,0,1.7774828162773415E7,0,0,0,0,0,0,0,1.533213656046873E7,0,0,1.3081050826031277E7,0,0,2.1765615281468753E7,3.604891493896878E7,0,0,0,0,2.1007518609031275E7,0,0,1293184.1390312468,0,
2523,783.1379135280965,6.281733333333333,0,0,0,0,0,0,2093097.5005800712,0,0,0,2.9407063690257706E7,0,0,0,0,0,1.5461336624400333E7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2388612.019562495,0,0,0,
2524,607.1788272703934,6.933736666666666,0,0,0,0,0,0,3111295.7074414087,0,0,0,3505461.258499993,0,0,0,0,0,2639934.606560532,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2324376.5248945383,0,1.0014672671515599E7,
2525,219.0653521040506,8.980566666666666,0,0,0,0,0,0,3257901.8715918115,0,4366489.637758786,2814596.605250002,2650940.902999994,3667729.9354062607,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2526,723.1917612528748,8.313836666666667,0,0,0,0,0,0,3078076.5489726583,0,0,0,4388632.248130845,0,0,0,0,0,0,0,0,0,0,0,0,2.376202432489863E7,0,0,0,3962033.6206445144,0,0,0,0,7717369.128718759,0,0,0,0,
2527,374.07601966569484,3.5862374999999997,0,0,0,0,0,0,3531222.0268759783,0,0,0,0,0,0,0,0,3116911.2757343706,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1571737.0156064478,0,1398279.9857958986,
2528,353.0867493691842,5.570292424242424,0,0,0,0,0,0,3134934.3426757725,0,0,0,3795039.460692374,0,0,972662.7216289054,1350460.7089150404,0,5098127.982998069,0,0,0,0,3931735.252791024,0,0,791551.4721884762,0,0,0,0,4524690.5758115165,5366154.115025404,0,0,0,2927359.680712903,2296287.4278056608,0,
2529,529.1531308873606,5.15731875,0,0,0,0,0,0,2781738.727567376,0,0,0,2635011.5394453146,0,0,0,0,0,1.750303803899218E7,0,0,0,0,3907226.6897968813,0,0,0,0,0,2431525.9067080156,0,0,0,0,3438160.5129902456,0,2162920.05439453,3.072263361042184E7,0,
2530,763.1150988855717,5.20811,0,0,0,0,0,0,4000989.923917975,0,0,0,3240677.654097656,0,0,0,0,0,4368359.548549803,0,0,0,0,0,0,0,0,0,0,0,0,0,569527.0026328133,0,0,0,0,0,3029963.9450859525,
2531,905.2109667812864,9.595584848484847,0,0,0,0,0,0,3383371.5330117,0,0,0,2723571.372403322,0,6.046883055211039E7,0,0,0,0,0,0,0,7.013592584416787E7,0,0,1.2806719514823844E8,0,0,9.619216700802907E7,8.44749142205541E7,0,0,0,0,9.08541302432441E7,0,1.5734893947166063E7,2.2485313700843614E7,6.393895369569323E7,
2532,419.09725679358667,8.42666875,0,0,0,0,0,0,2873452.422183587,0,0,0,4.253208494467579E7,0,0,0,0,0,9.855400922452353E7,0,0,0,5761314.288671869,0,0,374492.8160166034,0,0,0,7029493.313302698,0,0,0,0,2697773.880888663,3.612383595691018E7,0,0,0,
2533,605.1841444525916,9.0309125,0,0,0,0,0,0,2805117.034337875,0,0,0,4497793.470104473,0,0,0,0,0,2595115.0641093557,0,0,0,0,0,0,0,0,0,0,336556.41462695226,0,0,0,0,0,0,0,0,0,
2534,907.3497561432044,16.648199122807014,0,0,0,0,0,0,2216801.466144545,4161741.1745233852,2527131.185031276,0,3215898.1730312104,3217728.9431523304,0,0,0,1576768.8431249245,2131964.274089774,1885758.6084063076,2478187.018308555,0,1838972.5724101556,2039078.6184765282,2802436.034015609,0,2028875.8699921325,0,2168447.4416054706,2132998.374875012,0,0,1992093.8163046967,0,1815840.3433670884,2159719.1422969378,0,2186822.890664043,0,
2535,398.1085521380045,6.281733333333333,0,0,0,0,0,0,3033535.892698235,0,0,0,1.0293491023919895E7,0,0,0,0,0,7273371.643469713,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2554920.076316405,0,0,0,
2536,575.1735965694578,5.157512121212121,0,0,0,0,0,0,2759866.293603527,0,498831.7515585925,0,5758609.08919531,767145.1877109355,0,0,0,0,4760361.747015624,0,0,714561.5973671891,0,0,681761.3965205074,0,0,0,0,0,634430.5537050787,0,0,721882.291480465,0,1235959.589019532,0,0,1460422.9956650392,
2537,1341.348261767957,7.053437500000001,0,0,0,0,0,0,2514446.0665351553,0,0,0,2173682.2459697127,0,3.327051371202736E7,0,0,0,0,0,0,0,0,0,0,4.265342371558499E7,0,0,5.087776646942386E7,0,0,0,0,0,0,0,2820887.2866445393,3109651.33302734,1.1118075072904278E7,
2538,715.1842135471451,5.373813888888889,0,0,0,0,0,0,3016314.3333564345,0,0,0,0,0,0,0,0,0,9768849.77201172,0,0,420038.20069628925,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1764079.9118007808,221739.3821249973,1278986.5718515634,
2539,591.2049195059843,7.528480952380955,0,0,0,0,0,0,2333228.355382823,3340453.857320307,1204696.8190019557,1338584.0345507825,2428509.1394042964,0,1.6695916964234399E7,0,0,0,1641680.7555937564,0,2034824.9974218793,0,1.8294930304380916E7,5635109.710466851,0,1.3543704671750003E7,0,1564097.4302685603,1.1815114645882783E7,1.5652589823187456E7,0,4500840.745466807,7445898.218000013,916631.8642138682,2.3287455851605456E7,0,2.86433260789825E7,3.942436918684347E7,4.012878335111314E7,
